org,repo,activity,comments,prs,commits,issues,authors_alt2,authors_alt1,authors
kata-containers,kata-containers/ci,253,159,26,14,54,20,"cboylan,chavafg,devimc,egernst,emonty,GabyCT,gnawux,grahamwhaley,jcvenegas,jessfraz,jodh-intel,jongwu,kalyxin02,mnaser,mrhillsman,nitkon,Pennyzct,sboeuf,vielmetti,Weichen81","cboylan,chavafg,devimc,egernst,emonty,GabyCT,gnawux,grahamwhaley,jcvenegas,jessfraz,jodh-intel,jongwu,kalyxin02,mnaser,mrhillsman,nitkon,Pennyzct,sboeuf,vielmetti,Weichen81"
openstacknetsdk,openstacknetsdk/openstack.net,40,22,2,8,8,18,"Caloyski,dwalleck,ghforgaofeng,Gonnagle,johnmasson,johnrutherford,Jotune,JRichmond27,matthewcarnaghi,naveedahmed1,oguimbal,pbhumij,rivdiv,snello,tgrabus,TommyLike,tommymonk,viktoriyaSytnyk","Caloyski,dwalleck,ghforgaofeng,Gonnagle,johnmasson,johnrutherford,Jotune,JRichmond27,matthewcarnaghi,naveedahmed1,oguimbal,pbhumij,rivdiv,snello,tgrabus,TommyLike,tommymonk,viktoriyaSytnyk"
openstack,openstack/stackalytics,20,0,20,0,0,16,"chengali,cmluciano,dangogh,dkoper,fancyuan,k82cn,lioncruise,m1093782566,mfoliveira,nkwangleiGIT,omarTl,Seitanas,tssurya,wiggin15,zhangxiaoyu-zidif,zhuguihua","chengali,cmluciano,dangogh,dkoper,fancyuan,k82cn,lioncruise,m1093782566,mfoliveira,nkwangleiGIT,omarTl,Seitanas,tssurya,wiggin15,zhangxiaoyu-zidif,zhuguihua"
kata-containers,kata-containers/www.katacontainers.io,208,65,78,40,25,15,"annabellebertooch,beluiba,bergwolf,devimc,gbraad,grahamwhaley,jbryce,jimmytipit,jodh-intel,mrazzari,mrhillsman,rcaballeromx,sameo,sboeuf,stmcginnis","annabellebertooch,beluiba,bergwolf,devimc,gbraad,grahamwhaley,jbryce,jimmytipit,jodh-intel,mrazzari,mrhillsman,rcaballeromx,sameo,sboeuf,stmcginnis"
kata-containers,kata-containers/ksm-throttler,218,115,46,22,35,13,"amshinde,bergwolf,caoruidong,coveralls,devimc,egernst,grahamwhaley,jcvenegas,jodh-intel,laijs,sameo,sboeuf,WeiZhang555","amshinde,bergwolf,caoruidong,coveralls,devimc,egernst,grahamwhaley,jcvenegas,jodh-intel,laijs,sameo,sboeuf,WeiZhang555"
openstack-charmers,openstack-charmers/openstack-on-lxd,151,47,47,44,13,13,"afreiberger,andrewdmcleod,ChrisMacNaughton,fnordahl,gabriel-samfira,glzavert,javacruft,marosg42,mgaruccio,nobuto-m,ryan-beisner,schkovich,sfeole","afreiberger,andrewdmcleod,ChrisMacNaughton,fnordahl,gabriel-samfira,glzavert,javacruft,marosg42,mgaruccio,nobuto-m,ryan-beisner,schkovich,sfeole"
kata-containers,kata-containers/kata-containers,96,49,13,7,27,13,"amshinde,bergwolf,egernst,gnawux,grahamwhaley,jcvenegas,jodh-intel,markdryan,rbradford,sameo,sboeuf,WeiZhang555,ygefen","amshinde,bergwolf,egernst,gnawux,grahamwhaley,jcvenegas,jodh-intel,markdryan,rbradford,sameo,sboeuf,WeiZhang555,ygefen"
kata-containers,kata-containers/linux,90,72,6,4,8,12,"bergwolf,devimc,egernst,gnawux,grahamwhaley,jcvenegas,jodh-intel,laijs,mcastelino,sameo,teawater,WeiZhang555","bergwolf,devimc,egernst,gnawux,grahamwhaley,jcvenegas,jodh-intel,laijs,mcastelino,sameo,teawater,WeiZhang555"
openstack,openstack/kolla-ansible,13,0,13,0,0,12,"brtknr,dangtrinhnt,engel75,feitian1231,gpaterno,h00pzz,klimber,kob-u,lj020326,sergevs,sunny-verma,whitestack","brtknr,dangtrinhnt,engel75,feitian1231,gpaterno,h00pzz,klimber,kob-u,lj020326,sergevs,sunny-verma,whitestack"
openstack-charmers,openstack-charmers/bot-control,955,30,121,802,2,10,"andrewdmcleod,ChrisMacNaughton,dshcherb,fnordahl,gnuoy,javacruft,petevg,ryan-beisner,sfeole,thedac","andrewdmcleod,ChrisMacNaughton,dshcherb,fnordahl,gnuoy,javacruft,petevg,ryan-beisner,sfeole,thedac"
openstack,openstack/cinder,11,0,11,0,0,10,"abhiruchib,aix1,ariyama-yu,benohara,cloudmaster2010,ebalduf,Gangbiao,mmedal,omarsattar,TommyLike","abhiruchib,aix1,ariyama-yu,benohara,cloudmaster2010,ebalduf,Gangbiao,mmedal,omarsattar,TommyLike"
openstack-charmers,openstack-charmers/openstack-charm-testing,90,7,28,55,0,9,"andrewdmcleod,ChrisMacNaughton,coreycb,fnordahl,freyes,javacruft,ryan-beisner,sfeole,thedac","andrewdmcleod,ChrisMacNaughton,coreycb,fnordahl,freyes,javacruft,ryan-beisner,sfeole,thedac"
kata-containers,kata-containers/runtimes,40,29,4,0,7,9,"amyleeland,gnawux,grahamwhaley,jellonek,jodh-intel,laijs,sameo,sboeuf,WeiZhang555","amyleeland,gnawux,grahamwhaley,jellonek,jodh-intel,laijs,sameo,sboeuf,WeiZhang555"
openstack-infra,openstack-infra/jenkins-job-builder,14,3,11,0,0,9,"anne23,BigYopy,borbamartin,inakypg,Ladicek,ludwikkazmierczak,mbassett,tnguyen1,vamegh","anne23,BigYopy,borbamartin,inakypg,Ladicek,ludwikkazmierczak,mbassett,tnguyen1,vamegh"
openstack-charmers,openstack-charmers/zaza,280,40,148,84,8,8,"ajkavanagh,ChrisMacNaughton,codecov-io,fnordahl,gnuoy,javacruft,ryan-beisner,thedac","ajkavanagh,ChrisMacNaughton,codecov-io,fnordahl,gnuoy,javacruft,ryan-beisner,thedac"
openstack-charmers,openstack-charmers/openstack-mojo-specs,139,12,74,51,2,7,"ajkavanagh,ChrisMacNaughton,fnordahl,gnuoy,javacruft,ryan-beisner,thedac","ajkavanagh,ChrisMacNaughton,fnordahl,gnuoy,javacruft,ryan-beisner,thedac"
openstack-charmers,openstack-charmers/charm-test-infra,97,8,29,60,0,7,"andrewdmcleod,ChrisMacNaughton,fnordahl,gnuoy,ryan-beisner,sfeole,thedac","andrewdmcleod,ChrisMacNaughton,fnordahl,gnuoy,ryan-beisner,sfeole,thedac"
kata-containers,kata-containers/qemu,39,29,4,6,0,6,"bergwolf,devimc,egernst,grahamwhaley,jodh-intel,sameo","bergwolf,devimc,egernst,grahamwhaley,jodh-intel,sameo"
openstack,openstack/puppet-ceph,9,2,7,0,0,6,"clonenum3,diwilli,kenchrcum,thirdeyenick,tpdownes,UnlawfulMonad","clonenum3,diwilli,kenchrcum,thirdeyenick,tpdownes,UnlawfulMonad"
openstack,openstack/python-jenkins,8,1,7,0,0,6,"bradsbrown,ejfrancis,ivaivalous,jackjweinstein,mdeguzis,sbussetti","bradsbrown,ejfrancis,ivaivalous,jackjweinstein,mdeguzis,sbussetti"
openstack,openstack/diskimage-builder,7,1,6,0,0,6,"elyezer,gorshunovr,jruariveiro,martbhell,oddomatik,renich","elyezer,gorshunovr,jruariveiro,martbhell,oddomatik,renich"
openstack-kr,openstack-kr/openstack-study,75,1,22,52,0,5,"euimokna,gojun077,ianychoi,janghe11,Shinhocheol","euimokna,gojun077,ianychoi,janghe11,Shinhocheol"
openstack-charmers,openstack-charmers/release-tools,63,7,25,30,1,5,"andrewdmcleod,dshcherb,javacruft,ryan-beisner,thedac","andrewdmcleod,dshcherb,javacruft,ryan-beisner,thedac"
openstack-charmers,openstack-charmers/charm-glance-simplestreams-sync,55,9,17,29,0,5,"axinojolais,gnuoy,javacruft,ryan-beisner,thedac","axinojolais,gnuoy,javacruft,ryan-beisner,thedac"
openstack,openstack/pyghmi,8,4,4,0,0,5,"chrisvdg,jjohnson42,katrinabrock,klausfiend,Sanmoo","chrisvdg,jjohnson42,katrinabrock,klausfiend,Sanmoo"
openstack,openstack/kolla,7,1,6,0,0,5,"GalenMa,mrangana,psairam,stermeau,whitestack","GalenMa,mrangana,psairam,stermeau,whitestack"
openstack,openstack/bandit,5,0,5,0,0,5,"domanchi,ehooo,felix-engelmann,janmasarik,lilly1994","domanchi,ehooo,felix-engelmann,janmasarik,lilly1994"
OpenStack-mobile,OpenStack-mobile/summit-app-ios,65,3,14,47,1,4,"colemancda,gcutrini,JpMaxMan,Sebbenbear","colemancda,gcutrini,JpMaxMan,Sebbenbear"
openstack-charmers,openstack-charmers/vaultlocker,62,1,6,55,0,4,"fnordahl,gnuoy,javacruft,thedac","fnordahl,gnuoy,javacruft,thedac"
openstack-charmers,openstack-charmers/charm-quagga,57,4,23,22,8,4,"ajkavanagh,fnordahl,gnuoy,thedac","ajkavanagh,fnordahl,gnuoy,thedac"
openstack-infra,openstack-infra/git-review,6,1,5,0,0,4,"coderonline,EdwardBetts,Jezorko,obreitwi","coderonline,EdwardBetts,Jezorko,obreitwi"
openstack,openstack/nova,5,1,4,0,0,4,"lamby,rlennie,ykmmxm,zbx","lamby,rlennie,ykmmxm,zbx"
openstack,openstack/ara,4,1,3,0,0,4,"dmsimard,guangningsun,JSGUYOT,rupisaini","dmsimard,guangningsun,JSGUYOT,rupisaini"
openstack-kr,openstack-kr/2018,138,7,6,102,23,3,"bluejayKR,ianychoi,jwonku","bluejayKR,ianychoi,jwonku"
openstack-snaps,openstack-snaps/snap-gnocchi,50,1,30,19,0,3,"coreycb,javacruft,petevg","coreycb,javacruft,petevg"
openstack-charmers,openstack-charmers/test-share,29,1,16,12,0,3,"andrewdmcleod,ryan-beisner,sfeole","andrewdmcleod,ryan-beisner,sfeole"
openstack-kr,openstack-kr/event.openstack.or.kr,24,0,0,24,0,3,"ianychoi,ppiyakk2,ujuc","ianychoi,ppiyakk2,ujuc"
openstack,openstack/requests-mock,7,1,6,0,0,3,"elijahbal,jamielennox,jdufresne","elijahbal,jamielennox,jdufresne"
openstack-dev,openstack-dev/pbr,5,0,5,0,0,3,"dennisverspuij,giuliocalzolari,hugovk","dennisverspuij,giuliocalzolari,hugovk"
openstack,openstack/neutron,5,1,4,0,0,3,"dennis-sig,jiaxiaolei,sterdnotshaken","dennis-sig,jiaxiaolei,sterdnotshaken"
openstack,openstack/rpm-packaging,4,1,3,0,0,3,"jengelh,jeremy-moffitt,scottwulf","jengelh,jeremy-moffitt,scottwulf"
openstack,openstack/openstack,4,0,4,0,0,3,"jang675953,xiyangyangcy,yongyang0720","jang675953,xiyangyangcy,yongyang0720"
openstack,openstack/sqlalchemy-migrate,4,3,1,0,0,3,"cboss24,k-bx,mangopipeline","cboss24,k-bx,mangopipeline"
openstack,openstack/openstack-ansible-ops,4,0,4,0,0,3,"guilhermesteinmuller,loudgefly,pertoft","guilhermesteinmuller,loudgefly,pertoft"
openstack,openstack/rally,4,1,3,0,0,3,"boris-42,tkolte,wangxf1987","boris-42,tkolte,wangxf1987"
openstack,openstack/horizon,3,0,3,0,0,3,"inkyeongLee,jsmhatre,leihongyang","inkyeongLee,jsmhatre,leihongyang"
openstack,openstack/charm-ceph-osd,3,1,2,0,0,3,"iatrou,kamalaVenkatesh,schkovich","iatrou,kamalaVenkatesh,schkovich"
openstack-snaps,openstack-snaps/snapstack,46,6,22,17,1,2,"coreycb,petevg","coreycb,petevg"
OpenStack-mobile,OpenStack-mobile/summit-app-android,42,0,2,40,0,2,"santipalenque,smarcet","santipalenque,smarcet"
openstack-kr,openstack-kr/openinfradays-2018,40,0,16,23,1,2,"ianychoi,ppiyakk2","ianychoi,ppiyakk2"
openstack-snaps,openstack-snaps/snap-test,16,12,0,2,2,2,"coreycb,Haomeng","coreycb,Haomeng"
openstack-charmers,openstack-charmers/charm-deployment-guide,15,5,0,0,10,2,"ajkavanagh,szeestraten-ntnu","ajkavanagh,szeestraten-ntnu"
openstack-charmers,openstack-charmers/charm-interface-bgp,12,2,4,4,2,2,"fnordahl,thedac","fnordahl,thedac"
openstack-snaps,openstack-snaps/snap-cookiecutter,7,0,4,3,0,2,"coreycb,petevg","coreycb,petevg"
openstack-charmers,openstack-charmers/charm-neutron-dynamic-routing,7,0,1,6,0,2,"fnordahl,thedac","fnordahl,thedac"
openstack-charmers,openstack-charmers/charm-interface-designate,5,0,4,1,0,2,"javacruft,tytus-kurek","javacruft,tytus-kurek"
openstack-charmers,openstack-charmers/charm-template-api,4,1,2,1,0,2,"gnuoy,mat128","gnuoy,mat128"
openstack,openstack/salt-formula-nova,4,0,4,0,0,2,"bredy0,epcim","bredy0,epcim"
openstack,openstack/charm-cinder,4,1,3,0,0,2,"jetpackdanger,NvanAdrichem","jetpackdanger,NvanAdrichem"
openstack,openstack/puppet-midonet,4,1,3,0,0,2,"danielparks,mikkergimenez","danielparks,mikkergimenez"
openstack,openstack/ansible-hardening,4,2,2,0,0,2,"hooksie1,JJediny","hooksie1,JJediny"
openstack,openstack/ironic-python-agent,4,1,3,0,0,2,"feige0304,prometheanfire","feige0304,prometheanfire"
openstack,openstack/loci,3,0,3,0,0,2,"cbaker423,isantospardo","cbaker423,isantospardo"
openstack-charmers,openstack-charmers/charm-ldap-test-fixture,3,0,2,1,0,2,"ChrisMacNaughton,thedac","ChrisMacNaughton,thedac"
openstack-infra,openstack-infra/shade,3,0,3,0,0,2,"pythondz,ZuluPro","pythondz,ZuluPro"
openstack,openstack/tosca-parser,3,0,3,0,0,2,"hd1de,wzhliang","hd1de,wzhliang"
openstack,openstack/swift,3,0,3,0,0,2,"greenx,mmcardle","greenx,mmcardle"
openstack-dev,openstack-dev/devstack,3,0,3,0,0,2,"muellert,viinay","muellert,viinay"
openstack,openstack/requirements,3,1,2,0,0,2,"idanaroz,sonivi","idanaroz,sonivi"
openstack,openstack/charm-keystone,3,1,2,0,0,2,"auria,hloeung","auria,hloeung"
openstack,openstack/python-swiftclient,3,0,3,0,0,2,"lextiz,mmcardle","lextiz,mmcardle"
openstack,openstack/openstacksdk,3,0,3,0,0,2,"catalinpopc,ZuluPro","catalinpopc,ZuluPro"
openstack,openstack/puppet-neutron,3,0,3,0,0,2,"idomingu,mkarpiarz","idomingu,mkarpiarz"
openstack,openstack/sushy-tools,2,0,2,0,0,2,"etingof,SkAdilina","etingof,SkAdilina"
openstack-infra,openstack-infra/storyboard-webclient,2,0,2,0,0,2,"autarchic,FatemaKhalid","autarchic,FatemaKhalid"
openstack,openstack/openstack-ansible,2,0,2,0,0,2,"JagWireZ,leader716","JagWireZ,leader716"
openstack,openstack/charm-neutron-openvswitch,2,0,2,0,0,2,"nickolaev,patrikarlos","nickolaev,patrikarlos"
openstack,openstack/nova-lxd,2,0,2,0,0,2,"deponian,fxpester","deponian,fxpester"
openstack,openstack/ansible-role-ara,2,0,2,0,0,2,"k4ch0,mihai-satmarean","k4ch0,mihai-satmarean"
openstack-dev,openstack-dev/devstack-vagrant,2,0,2,0,0,2,"abel-navarro,poelzi","abel-navarro,poelzi"
openstack,openstack/cloudbase-init,2,0,2,0,0,2,"dolr,wesley2012","dolr,wesley2012"
openstack,openstack/kuryr-kubernetes,2,0,2,0,0,2,"jerryzj,jihoon5","jerryzj,jihoon5"
openstack,openstack/puppet-pacemaker,2,0,2,0,0,2,"jairelee,tdukaric","jairelee,tdukaric"
openstack,openstack/charm-swift-storage,2,0,2,0,0,2,"hloeung,jetpackdanger","hloeung,jetpackdanger"
openstack,openstack/upstream-institute-virtual-environment,2,0,2,0,0,2,"Akki356,CsatariGergely","Akki356,CsatariGergely"
openstack,openstack/puppet-nova,2,0,2,0,0,2,"gkleinhaus,traylenator","gkleinhaus,traylenator"
openstack,openstack/tacker,2,0,2,0,0,2,"1981gzj,KB00100100","1981gzj,KB00100100"
openstack,openstack/vmtp,2,0,2,0,0,2,"schoksey,stevenengler","schoksey,stevenengler"
openstack,openstack/congress,2,1,1,0,0,2,"poobalan-arumugam,r9dsfromday","poobalan-arumugam,r9dsfromday"
openstack-charmers,openstack-charmers/charm-gnocchi,20,0,0,20,0,1,javacruft,javacruft
openstack-charmers,openstack-charmers/devstack-utils-nova-lxd,10,0,0,10,0,1,ajkavanagh,ajkavanagh
openstack-charmers,openstack-charmers/charm-interface-vault-kv,8,0,0,8,0,1,javacruft,javacruft
openstack,openstack/taskflow,6,0,6,0,0,1,naemono,naemono
openstack,openstack/openstack-ansible-openstack_hosts,6,2,4,0,0,1,Frank-ZhangXin,Frank-ZhangXin
openstack,openstack/opencafe,5,1,4,0,0,1,dwalleck,dwalleck
openstack,openstack/openstack-ansible-os_neutron,5,0,5,0,0,1,pperiyasamy,pperiyasamy
openstack-charmers,openstack-charmers/ensure-py3-work,4,0,0,4,0,1,ajkavanagh,ajkavanagh
openstack,openstack/tripleo-ha-utils,4,1,3,0,0,1,jadebustos,jadebustos
openstack,openstack/networking-generic-switch,4,0,4,0,0,1,mcevik0,mcevik0
OpenStack-mobile,OpenStack-mobile/aerogear-ios-oauth2,4,0,0,4,0,1,gcutrini,gcutrini
OpenStack-mobile,OpenStack-mobile/Ranger,3,0,0,3,0,1,smarcet,smarcet
openstack,openstack/oslo.config,2,0,2,0,0,1,kwu83tw,kwu83tw
openstack,openstack/monasca-grafana-datasource,2,1,1,0,0,1,haruki-yamanashi,haruki-yamanashi
openstack-kr,openstack-kr/openstack-kr.github.io,2,0,0,2,0,1,ianychoi,ianychoi
openstack,openstack/charm-ceph-radosgw,2,1,1,0,0,1,tbaumann,tbaumann
openstack,openstack/openstack-ansible-os_designate,2,1,1,0,0,1,jnoller,jnoller
openstack,openstack/browbeat,2,1,1,0,0,1,arcolife,arcolife
openstack,openstack/blazar-dashboard,2,1,1,0,0,1,nicktimko,nicktimko
openstack,openstack/openstack-ansible-openstack_openrc,2,0,2,0,0,1,drzraf,drzraf
openstack-charmers,openstack-charmers/trilio-strawman,2,0,0,2,0,1,javacruft,javacruft
openstack,openstack/blazar,2,1,1,0,0,1,KilledByNLP,KilledByNLP
openstack,openstack/ansible-role-zookeeper,2,1,1,0,0,1,czunker,czunker
openstack-dev,openstack-dev/bashate,2,0,2,0,0,1,tylert,tylert
openstack,openstack/tempest,2,0,2,0,0,1,shajuvk,shajuvk
openstack,openstack/salt-formula-swift,2,0,2,0,0,1,epcim,epcim
openstack,openstack/cloudcafe,2,1,1,0,0,1,souravrack,souravrack
openstack,openstack/openstack-helm-infra,2,1,1,0,0,1,ksingh7,ksingh7
openstack-charmers,openstack-charmers/charm-panko,2,0,0,2,0,1,dshcherb,dshcherb
openstack,openstack/watcher,2,0,2,0,0,1,hgibson1,hgibson1
openstack,openstack/charm-nova-compute,2,0,2,0,0,1,jamesbeedy,jamesbeedy
openstack-infra,openstack-infra/storyboard,2,0,2,0,0,1,FatemaKhalid,FatemaKhalid
openstack,openstack/osprofiler,2,0,2,0,0,1,shwsun,shwsun
openstack,openstack/magnum,1,0,1,0,0,1,suquant,suquant
openstack,openstack/liberasurecode,1,0,1,0,0,1,dburihabwa,dburihabwa
openstack,openstack/heat-translator,1,0,1,0,0,1,AvalZ,AvalZ
openstack-charmers,openstack-charmers/charm-nova-cell-controller,1,0,0,1,0,1,gnuoy,gnuoy
openstack,openstack/heat-templates,1,0,1,0,0,1,maestropandy,maestropandy
openstack,openstack/heat,1,1,0,0,0,1,ishaniGupta27,ishaniGupta27
openstack,openstack/group-based-policy,1,0,1,0,0,1,mainred,mainred
