org,repo,activity,comments,prs,commits,issues,authors_alt2,authors_alt1,authors,pushes
openstack,openstack/oslo.config,5,2,3,0,0,2,"kwu83tw,praiskup","kwu83tw,praiskup",0
openstack,openstack/charm-vault,3,0,3,0,0,2,"barryprice,exceptorr","barryprice,exceptorr",0
openstack-snaps,openstack-snaps/snap-cookiecutter,3,0,2,1,0,2,"coreycb,petevg","coreycb,petevg",1
openstack-charmers,openstack-charmers/interface-keystone-middleware,3,0,2,1,0,2,"aym-frikha,javacruft","aym-frikha,javacruft",1
openstack,openstack/intel-nfv-ci-tests,3,3,0,0,0,2,"liyang516,stephenfin","liyang516,stephenfin",0
openstack,openstack/charm-ceph-osd,3,1,2,0,0,2,"gmeszaros,schkovich","gmeszaros,schkovich",0
openstack,openstack/tripleo-heat-templates,3,2,1,0,0,2,"mpasserini,rhatdan","mpasserini,rhatdan",0
openstack,openstack/charm-ceph-mon,3,0,3,0,0,2,"hloeung,salmankh","hloeung,salmankh",0
openstack,openstack/ironic-python-agent,3,0,3,0,0,2,"jovial,prometheanfire","jovial,prometheanfire",0
openstack,openstack/swift,3,0,3,0,0,2,"kipdoudou,mmcardle","kipdoudou,mmcardle",0
openstack,openstack/airship-treasuremap,3,0,3,0,0,2,"mattmceuen,stebeh","mattmceuen,stebeh",0
openstack,openstack/sushy-tools,3,0,3,0,0,2,"etingof,vcrhonek","etingof,vcrhonek",0
openstack-charmers,openstack-charmers/charm-ldap-test-fixture,3,0,2,1,0,2,"ChrisMacNaughton,thedac","ChrisMacNaughton,thedac",1
openstack-charmers,openstack-charmers/charm-interface-keystone-fid-service-provider,3,0,2,1,0,2,"fnordahl,thedac","fnordahl,thedac",1
openstack-charmers,openstack-charmers/charm-interface-websso-fid-service-provider,3,0,2,1,0,2,"fnordahl,thedac","fnordahl,thedac",1
openstack,openstack/openstack,2,0,2,0,0,2,"929fizz,Zankiro","929fizz,Zankiro",0
openstack,openstack/charm-hacluster,2,0,2,0,0,2,"cjwatson,vernhart","cjwatson,vernhart",0
openstack,openstack/charm-neutron-openvswitch,2,0,2,0,0,2,"nickolaev,patrikarlos","nickolaev,patrikarlos",0
openstack,openstack/charm-rabbitmq-server,2,1,1,0,0,2,"blajos,ChrisMacNaughton","blajos,ChrisMacNaughton",0
openstack,openstack/cloudroast,2,0,2,0,0,2,"altmas5,souravrack","altmas5,souravrack",0
openstack,openstack/congress,2,1,1,0,0,2,"poobalan-arumugam,r9dsfromday","poobalan-arumugam,r9dsfromday",0
openstack,openstack/magnum,2,1,1,0,0,2,"amirdhaoui,pvradu","amirdhaoui,pvradu",0
openstack,openstack/mistral,2,0,2,0,0,2,"lijianying10,saadkhan44","lijianying10,saadkhan44",0
openstack,openstack/pyghmi,2,0,2,0,0,2,"chrisvdg,rgcr","chrisvdg,rgcr",0
openstack,openstack/python-tripleoclient,2,2,0,0,0,2,"chashtag,jpichon","chashtag,jpichon",0
openstack,openstack/stx-config,2,1,1,0,0,2,"albailey,badeadan","albailey,badeadan",0
openstack-infra,openstack-infra/git-review,2,1,1,0,0,2,"BamBalaam,coderonline","BamBalaam,coderonline",0
openstack-charmers,openstack-charmers/charm-interface-ceph-rbd-mirror,10,0,4,6,0,1,fnordahl,fnordahl,6
openstack-charmers,openstack-charmers/devstack-utils-nova-lxd,7,0,0,7,0,1,ajkavanagh,ajkavanagh,7
openstack-charmers,openstack-charmers/charm-octavia,6,1,0,3,2,1,fnordahl,fnordahl,3
openstack,openstack/ironic,5,0,5,0,0,1,markbeierl,markbeierl,0
openstack,openstack/taskflow,5,1,4,0,0,1,jimbobhickville,jimbobhickville,0
openstack-charmers,openstack-charmers/masakari-monitors,5,0,0,5,0,1,gnuoy,gnuoy,5
openstack-charmers,openstack-charmers/charm-ceph-rbd-mirror,5,0,2,3,0,1,fnordahl,fnordahl,3
OpenStack-mobile,OpenStack-mobile/Ranger,5,0,0,5,0,1,smarcet,smarcet,5
openstack-charmers,openstack-charmers/charm-masakari-monitors,4,0,0,4,0,1,gnuoy,gnuoy,4
openstack-charmers,openstack-charmers/charm-nova-cell-controller,4,0,0,4,0,1,gnuoy,gnuoy,4
openstack-charmers,openstack-charmers/pydeb-cookiecutter,4,0,0,4,0,1,javacruft,javacruft,4
openstack-charmers,openstack-charmers/charm-cinder-ns5,4,0,0,4,0,1,gnuoy,gnuoy,4
openstack,openstack/airship-promenade,4,0,4,0,0,1,chandraprakash1392,chandraprakash1392,0
openstack,openstack/tripleo-ha-utils,4,1,3,0,0,1,jadebustos,jadebustos,0
openstack,openstack/cookbook-openstack-ops-messaging,4,4,0,0,0,1,michaelklishin,michaelklishin,0
openstack,openstack/charm-guide,3,1,2,0,0,1,sahid,sahid,0
openstack-charmers,openstack-charmers/charm-interface-ceph-client,3,0,2,1,0,1,ChrisMacNaughton,ChrisMacNaughton,1
openstack,openstack/puppet-midonet,3,1,2,0,0,1,danielparks,danielparks,0
openstack-charmers,openstack-charmers/charm-pacemaker-remote,3,0,0,3,0,1,gnuoy,gnuoy,3
openstack,openstack/charm-designate,3,0,3,0,0,1,spdfnet,spdfnet,0
openstack-infra,openstack-infra/zuul,3,3,0,0,0,1,webknjaz,webknjaz,0
openstack,openstack/openstack-ansible-os_magnum,2,0,2,0,0,1,ppetit,ppetit,0
openstack,openstack/openstack-health,2,0,2,0,0,1,afrittoli,afrittoli,0
openstack,openstack/cloudcafe,2,1,1,0,0,1,souravrack,souravrack,0
openstack-charmers,openstack-charmers/trilio-strawman,2,0,0,2,0,1,javacruft,javacruft,2
openstack-charmers,openstack-charmers/charm-interface-nova-cell,2,0,0,2,0,1,gnuoy,gnuoy,2
openstack-charmers,openstack-charmers/charm-interface-nova-compute,2,0,0,2,0,1,gnuoy,gnuoy,2
openstack,openstack/syntribos,2,0,2,0,0,1,isaacm,isaacm,0
openstack,openstack/nova-lxd,2,0,2,0,0,1,sahid,sahid,0
openstack,openstack/watcher,2,0,2,0,0,1,hgibson1,hgibson1,0
openstack,openstack/openstack-ansible-openstack_openrc,2,0,2,0,0,1,drzraf,drzraf,0
openstack,openstack/openstack-ansible-os_designate,2,1,1,0,0,1,jnoller,jnoller,0
openstack-charmers,openstack-charmers/charm-bcache-tuning,2,0,0,2,0,1,javacruft,javacruft,2
openstack,openstack/blazar,2,0,2,0,0,1,francoishalbach,francoishalbach,0
openstack,openstack/ansible-role-zookeeper,2,1,1,0,0,1,czunker,czunker,0
openstack-kr,openstack-kr/openstack-kr.github.io,2,0,0,2,0,1,ianychoi,ianychoi,2
openstack-charmers,openstack-charmers/charm-cinder-backup-swift,2,0,1,1,0,1,yoshikado,yoshikado,1
openstack,openstack/compass-core,1,0,1,0,0,1,Safari-bo,Safari-bo,0
openstack,openstack/charm-swift-proxy,1,0,1,0,0,1,charlesdunbar,charlesdunbar,0
openstack,openstack/charm-percona-cluster,1,0,1,0,0,1,dmzoneill,dmzoneill,0
openstack,openstack/charm-nova-compute,1,1,0,0,0,1,EdwardStewart,EdwardStewart,0
openstack,openstack/charm-interface-keystone-credentials,1,0,1,0,0,1,axinojolais,axinojolais,0
openstack-dev,openstack-dev/devstack-vagrant,1,0,1,0,0,1,poelzi,poelzi,0
openstack-dev,openstack-dev/pbr,1,0,1,0,0,1,hugovk,hugovk,0
openstack-dev,openstack-dev/sandbox,1,0,1,0,0,1,adarshd8127,adarshd8127,0
openstack,openstack/airship-in-a-bottle,1,1,0,0,0,1,AUGxhub,AUGxhub,0
openstack-infra,openstack-infra/grafyaml,1,0,1,0,0,1,michel-devhat,michel-devhat,0
openstack,openstack/charm-interface-hacluster,1,0,1,0,0,1,hyperbolic2346,hyperbolic2346,0
openstack-infra,openstack-infra/meetbot,1,0,1,0,0,1,phlixi,phlixi,0
openstack-infra,openstack-infra/project-config,1,0,1,0,0,1,michalcila,michalcila,0
openstack-infra,openstack-infra/zuul-jobs,1,0,1,0,0,1,kvalev,kvalev,0
openstack,openstack/charm-glance-simplestreams-sync,1,0,1,0,0,1,jacekn,jacekn,0
openstack,openstack/bandit,1,0,1,0,0,1,domanchi,domanchi,0
openstack,openstack/ansible-role-borgmatic,1,0,1,0,0,1,Clement-Ruiz,Clement-Ruiz,0
openstack,openstack/ansible-config_template,1,0,1,0,0,1,mvollman,mvollman,0
openstack,openstack/puppet-swift,1,0,1,0,0,1,mancz,mancz,0
openstack,openstack/airship-shipyard,1,0,1,0,0,1,nishant9620,nishant9620,0
openstack,openstack/python-cloudkittyclient,1,0,1,0,0,1,mmariani,mmariani,0
openstack,openstack/puppet-nova,1,0,1,0,0,1,traylenator,traylenator,0
openstack,openstack/puppet-openstack-integration,1,0,1,0,0,1,akondasif,akondasif,0
openstack,openstack/python-zunclient,1,0,1,0,0,1,slimit,slimit,0
openstack,openstack/puppet-keystone,1,0,1,0,0,1,nabertrand,nabertrand,0
openstack,openstack/requirements,1,0,1,0,0,1,DingDino,DingDino,0
openstack,openstack/proliantutils,1,0,1,0,0,1,anta-nok,anta-nok,0
openstack,openstack/security-doc,1,0,1,0,0,1,bryanstephenson,bryanstephenson,0
openstack,openstack/packstack,1,0,1,0,0,1,jamescassell,jamescassell,0
openstack,openstack/os-service-types,1,0,1,0,0,1,RonnyPfannschmidt,RonnyPfannschmidt,0
openstack,openstack/ospurge,1,0,1,0,0,1,acormier128,acormier128,0
openstack,openstack/airship-pegleg,1,1,0,0,0,1,pallavgupta,pallavgupta,0
openstack,openstack/stx-distcloud-client,1,0,1,0,0,1,VictorRodriguez,VictorRodriguez,0
openstack,openstack/stx-tools,1,0,1,0,0,1,shangdehao1,shangdehao1,0
openstack,openstack/osops-tools-generic,1,0,1,0,0,1,davepanarese,davepanarese,0
openstack,openstack/openstack-planet,1,0,1,0,0,1,rainleander,rainleander,0
openstack,openstack/swiftonfile,1,0,1,0,0,1,ioggstream,ioggstream,0
openstack,openstack/tacker,1,0,1,0,0,1,KB00100100,KB00100100,0
openstack,openstack/tripleo-image-elements,1,0,1,0,0,1,donnydavis,donnydavis,0
openstack,openstack/tripleo-quickstart-extras,1,1,0,0,0,1,ssbarnea,ssbarnea,0
openstack,openstack/trove,1,1,0,0,0,1,wffeige,wffeige,0
openstack,openstack/openstack-ansible-rabbitmq_server,1,0,1,0,0,1,yanndegat,yanndegat,0
openstack-ansible,openstack-ansible/openstack-ansible-modules,1,0,0,0,1,1,abelboldu,abelboldu,0
openstack,openstack/openstack-ansible-lxc_hosts,1,0,1,0,0,1,mpiscaer,mpiscaer,0
openstack,openstack/openstack-ansible-lxc_container_create,1,0,1,0,0,1,skylost,skylost,0
openstack-charmers,openstack-charmers/charm-interface-pacemaker-remote,1,0,0,1,0,1,gnuoy,gnuoy,1
openstack,openstack/networking-opencontrail,1,0,1,0,0,1,pawelzny,pawelzny,0
openstack,openstack/networking-onos,1,0,1,0,0,1,sanghoshin,sanghoshin,0
openstack,openstack/murano-tempest-plugin,1,0,1,0,0,1,devfaz,devfaz,0
openstack-charmers,openstack-charmers/charm-layer-ceph,1,0,0,1,0,1,fnordahl,fnordahl,1
openstack,openstack/manila,1,0,1,0,0,1,snpd25,snpd25,0
openstack,openstack/loci,1,0,1,0,0,1,isantospardo,isantospardo,0
openstack,openstack/liberasurecode,1,0,1,0,0,1,dburihabwa,dburihabwa,0
openstack,openstack/keystone,1,0,1,0,0,1,pritha-srivastava,pritha-srivastava,0
openstack,openstack/ironic-tempest-plugin,1,0,1,0,0,1,lxyuuer,lxyuuer,0
openstack,openstack/heat,1,1,0,0,0,1,ishaniGupta27,ishaniGupta27,0
openstack,openstack/glance,1,0,1,0,0,1,mdmoore25404,mdmoore25404,0
openstack,openstack/fuel-plugin-contrail,1,0,1,0,0,1,zhujunhui,zhujunhui,0
openstack,openstack/cyborg,1,1,0,0,0,1,gaojinghua,gaojinghua,0
